Year,Team,Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,xG,xGA,Poss,Attendance,Captain,Formation,Referee,Match Report,Notes,Gls,Sh,SoT,SoT%,G/Sh,G/SoT,Dist,FK,PK,PKatt,npxG,npxG/Sh,G-xG,np:G-xG,SoTA,Saves,Save%,CS,PSxG,PSxG+/-,PKA,PKsv,PKm,Cmp,Att,Cmp%,Thr,Launch%,AvgLen,Opp,Stp,Stp%,#OPA,AvgDist
2019,Crystal Palace,2020-12-29,18:00,Premier League,Matchweek 16,Tue,Away,L,0,1,Burnley,0.7,1.0,63.0,,John Egan,3-4-3,Chris Kavanagh,Match Report,,0.0,7.0,2.0,28.6,0.0,0.0,16.6,0.0,0.0,0.0,0.7,0.1,-0.7,-0.7,3.0,2.0,66.7,0.0,0.9,-0.1,0.0,0.0,0.0,1.0,17.0,5.9,3.0,57.1,40.9,9.0,0.0,0.0,1.0,13.5
2019,Crystal Palace,2021-01-02,15:00,Premier League,Matchweek 17,Sat,Away,L,0,2,Crystal Palace,0.4,0.6,56.0,,John Egan,3-5-2,Stuart Attwell,Match Report,,0.0,7.0,2.0,28.6,0.0,0.0,19.4,0.0,0.0,0.0,0.4,0.05,-0.4,-0.4,4.0,2.0,50.0,0.0,1.2,-0.8,0.0,0.0,0.0,5.0,13.0,38.5,5.0,34.5,35.0,10.0,3.0,30.0,1.0,9.3
2019,Crystal Palace,2021-01-09,15:00,FA Cup,Third round proper,Sat,Away,W,3,2,Bristol Rovers,,,51.0,,John Egan,3-5-2,Keith Stroud,Match Report,,2.0,22.0,8.0,36.4,0.09,0.25,,,0.0,0.0,,,,,4.0,2.0,50.0,0.0,,,0.0,0.0,0.0,,,,,,,,,,,
2019,Crystal Palace,2021-01-12,18:00,Premier League,Matchweek 18,Tue,Home,W,1,0,Newcastle Utd,2.1,0.6,65.0,,John Egan,3-5-2,Andy Madley,Match Report,,1.0,16.0,3.0,18.8,0.0,0.0,17.0,0.0,1.0,1.0,1.3,0.08,-1.1,-1.3,3.0,3.0,100.0,1.0,0.2,0.2,0.0,0.0,0.0,7.0,15.0,46.7,3.0,65.0,45.1,10.0,1.0,10.0,2.0,19.3
2019,Crystal Palace,2021-01-17,14:00,Premier League,Matchweek 19,Sun,Home,L,1,3,Tottenham,0.9,1.0,43.0,,John Egan,3-5-2,Andre Marriner,Match Report,,1.0,15.0,5.0,33.3,0.07,0.2,21.1,0.0,0.0,0.0,0.9,0.06,0.1,0.1,5.0,2.0,40.0,0.0,1.2,-1.8,0.0,0.0,0.0,3.0,15.0,20.0,1.0,66.7,46.9,11.0,1.0,9.1,0.0,3.7
2019,Crystal Palace,2021-01-23,15:00,FA Cup,Fourth round proper,Sat,Home,W,2,1,Plymouth Argyle,,,57.0,,Billy Sharp,3-5-2,Lee Mason,Match Report,,2.0,16.0,6.0,37.5,0.13,0.33,,,0.0,0.0,,,,,2.0,1.0,50.0,0.0,,,0.0,0.0,0.0,,,,,,,,,,,
2019,Crystal Palace,2021-01-27,20:15,Premier League,Matchweek 20,Wed,Away,W,2,1,Manchester Utd,1.0,1.1,25.0,,Billy Sharp,3-5-2,Peter Bankes,Match Report,,2.0,5.0,3.0,60.0,0.4,0.67,13.4,0.0,0.0,0.0,1.0,0.19,1.0,1.0,4.0,3.0,75.0,0.0,0.5,-0.5,0.0,0.0,0.0,4.0,26.0,15.4,0.0,94.4,60.8,19.0,2.0,10.5,4.0,19.7
2019,Crystal Palace,2021-01-30,15:00,Premier League,Matchweek 21,Sat,Away,L,0,1,Manchester City,0.2,1.5,25.0,,John Egan,5-3-2,David Coote,Match Report,,0.0,4.0,1.0,25.0,0.0,0.0,23.2,0.0,0.0,0.0,0.2,0.05,-0.2,-0.2,5.0,4.0,80.0,0.0,2.1,1.1,0.0,0.0,0.0,9.0,25.0,36.0,1.0,80.0,51.6,17.0,1.0,5.9,0.0,5.0
2019,Crystal Palace,2021-02-02,18:00,Premier League,Matchweek 22,Tue,Home,W,2,1,West Brom,1.3,1.6,68.0,,Billy Sharp,3-5-2,Paul Tierney,Match Report,,2.0,14.0,6.0,42.9,0.14,0.33,16.8,1.0,0.0,0.0,1.3,0.09,0.7,0.7,4.0,3.0,75.0,0.0,1.2,0.2,0.0,0.0,0.0,0.0,8.0,0.0,3.0,22.2,30.3,13.0,0.0,0.0,2.0,15.0
2019,Crystal Palace,2021-02-07,19:15,Premier League,Matchweek 23,Sun,Home,L,1,2,Chelsea,0.6,1.6,32.0,,John Egan,3-5-2,Kevin Friend,Match Report,,0.0,8.0,3.0,37.5,0.0,0.0,20.8,0.0,0.0,0.0,0.6,0.08,-0.6,-0.6,2.0,0.0,50.0,0.0,1.5,-0.5,1.0,0.0,0.0,8.0,24.0,33.3,2.0,77.3,51.3,11.0,0.0,0.0,0.0,
2019,Crystal Palace,2021-02-10,19:30,FA Cup,Fifth round proper,Wed,Home,W,1,0,Bristol City,,,63.0,,Billy Sharp,3-4-1-2,Robert Jones,Match Report,,1.0,13.0,4.0,30.8,0.0,0.0,,,1.0,1.0,,,,,2.0,2.0,100.0,1.0,,,0.0,0.0,0.0,,,,,,,,,,,
2019,Crystal Palace,2021-02-15,18:00,Premier League,Matchweek 24,Mon,Away,L,0,3,West Ham,0.7,1.9,54.0,,Billy Sharp,3-5-2,Simon Hooper,Match Report,,0.0,8.0,5.0,62.5,0.0,0.0,15.4,0.0,0.0,0.0,0.7,0.08,-0.7,-0.7,9.0,6.0,77.8,0.0,3.1,0.1,1.0,0.0,0.0,4.0,17.0,23.5,6.0,51.9,36.2,14.0,0.0,0.0,0.0,7.0
2019,Crystal Palace,2021-02-20,20:00,Premier League,Matchweek 25,Sat,Away,L,0,1,Fulham,0.9,1.2,36.0,,Billy Sharp,3-5-2,Martin Atkinson,Match Report,,0.0,4.0,2.0,50.0,0.0,0.0,9.8,0.0,0.0,0.0,0.9,0.23,-0.9,-0.9,5.0,4.0,80.0,0.0,0.7,-0.3,0.0,0.0,0.0,10.0,28.0,35.7,0.0,74.1,53.1,16.0,0.0,0.0,1.0,9.8
2019,Crystal Palace,2021-02-28,19:15,Premier League,Matchweek 26,Sun,Home,L,0,2,Liverpool,0.7,2.7,40.0,,David McGoldrick,3-5-2,Jonathan Moss,Match Report,,0.0,8.0,2.0,25.0,0.0,0.0,17.4,0.0,0.0,0.0,0.7,0.09,-0.7,-0.7,8.0,7.0,75.0,0.0,2.5,1.5,0.0,0.0,0.0,10.0,26.0,38.5,1.0,80.0,51.8,10.0,0.0,0.0,1.0,16.5
2019,Crystal Palace,2021-03-03,18:00,Premier League,Matchweek 29,Wed,Home,W,1,0,Aston Villa,0.9,2.3,28.0,,David McGoldrick,3-5-2,Robert Jones,Match Report,,1.0,9.0,2.0,22.2,0.11,0.5,23.6,0.0,0.0,0.0,0.9,0.1,0.1,0.1,4.0,4.0,100.0,1.0,0.7,0.7,0.0,0.0,0.0,8.0,31.0,25.8,1.0,90.0,54.9,39.0,0.0,0.0,0.0,7.0
2019,Crystal Palace,2021-03-06,15:00,Premier League,Matchweek 27,Sat,Home,L,0,2,Southampton,0.7,1.9,51.0,,David McGoldrick,3-5-2,Paul Tierney,Match Report,,0.0,8.0,2.0,25.0,0.0,0.0,16.7,0.0,0.0,0.0,0.7,0.09,-0.7,-0.7,7.0,5.0,85.7,0.0,2.1,0.1,1.0,0.0,0.0,8.0,18.0,44.4,3.0,60.0,46.1,7.0,0.0,0.0,0.0,
2019,Crystal Palace,2021-03-14,14:00,Premier League,Matchweek 28,Sun,Away,L,0,5,Leicester City,0.1,4.0,29.0,,Billy Sharp,3-5-2,Peter Bankes,Match Report,,0.0,1.0,0.0,0.0,0.0,,10.2,0.0,0.0,0.0,0.1,0.1,-0.1,-0.1,9.0,5.0,44.4,0.0,3.3,-0.7,0.0,0.0,0.0,1.0,12.0,8.3,5.0,50.0,42.3,13.0,1.0,7.7,0.0,4.0
2019,Crystal Palace,2021-03-21,13:30,FA Cup,Quarter-finals,Sun,Away,L,0,2,Chelsea,,,37.0,,David McGoldrick,3-5-2,Andy Madley,Match Report,,0.0,7.0,4.0,57.1,0.0,0.0,,,0.0,0.0,,,,,4.0,2.0,50.0,0.0,,,0.0,0.0,0.0,,,,,,,,,,,
2019,Crystal Palace,2021-04-03,15:00,Premier League,Matchweek 30,Sat,Away,L,1,2,Leeds United,1.1,2.4,46.0,,David McGoldrick,3-5-2,Graham Scott,Match Report,,1.0,9.0,1.0,11.1,0.11,1.0,21.8,0.0,0.0,0.0,1.1,0.12,-0.1,-0.1,8.0,7.0,75.0,0.0,1.9,0.9,0.0,0.0,0.0,3.0,15.0,20.0,6.0,33.3,32.3,13.0,1.0,7.7,0.0,10.0
2019,Crystal Palace,2021-04-11,19:00,Premier League,Matchweek 31,Sun,Home,L,0,3,Arsenal,0.3,1.7,45.0,,John Egan,3-5-2,Peter Bankes,Match Report,,0.0,7.0,2.0,28.6,0.0,0.0,20.0,0.0,0.0,0.0,0.3,0.05,-0.3,-0.3,5.0,2.0,40.0,0.0,2.4,-0.6,0.0,0.0,0.0,5.0,19.0,26.3,5.0,45.7,38.5,6.0,0.0,0.0,2.0,18.7
2019,Crystal Palace,2021-04-17,20:15,Premier League,Matchweek 32,Sat,Away,L,0,1,Wolves,0.5,1.1,52.0,,John Egan,3-4-3,Robert Jones,Match Report,,0.0,8.0,2.0,25.0,0.0,0.0,20.9,0.0,0.0,0.0,0.5,0.06,-0.5,-0.5,4.0,3.0,75.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,4.0,25.0,11.0,13.6,23.4,8.0,0.0,0.0,3.0,30.0
2019,Crystal Palace,2021-04-24,20:00,Premier League,Matchweek 33,Sat,Home,W,1,0,Brighton,0.7,2.0,32.0,,John Egan,3-4-1-2,Kevin Friend,Match Report,,1.0,7.0,3.0,42.9,0.14,0.33,17.8,0.0,0.0,0.0,0.7,0.11,0.3,0.3,4.0,4.0,100.0,1.0,0.6,0.6,0.0,0.0,0.0,6.0,21.0,28.6,0.0,62.5,45.2,20.0,1.0,5.0,2.0,14.7
2019,Crystal Palace,2021-05-02,19:15,Premier League,Matchweek 34,Sun,Away,L,0,4,Tottenham,0.5,2.2,34.0,,John Egan,3-4-1-2,Andre Marriner,Match Report,,0.0,8.0,1.0,12.5,0.0,0.0,18.2,0.0,0.0,0.0,0.5,0.06,-0.5,-0.5,10.0,6.0,60.0,0.0,2.4,-1.6,0.0,0.0,0.0,6.0,23.0,26.1,7.0,57.1,42.5,13.0,0.0,0.0,2.0,21.0
2019,Crystal Palace,2021-05-08,15:00,Premier League,Matchweek 35,Sat,Home,L,0,2,Crystal Palace,0.7,2.0,50.0,,John Egan,3-5-2,Simon Hooper,Match Report,,0.0,7.0,0.0,0.0,0.0,,13.4,1.0,0.0,0.0,0.7,0.1,-0.7,-0.7,8.0,6.0,75.0,0.0,1.2,-0.8,0.0,0.0,0.0,7.0,16.0,43.8,8.0,48.0,38.2,14.0,3.0,21.4,1.0,11.0
2019,Crystal Palace,2021-05-16,19:00,Premier League,Matchweek 36,Sun,Away,W,1,0,Everton,1.2,1.4,38.0,,John Egan,3-4-3,Jonathan Moss,Match Report,,1.0,10.0,3.0,30.0,0.1,0.33,18.5,0.0,0.0,0.0,1.2,0.12,-0.2,-0.2,6.0,6.0,100.0,1.0,1.2,1.2,0.0,0.0,0.0,5.0,26.0,19.2,5.0,62.5,48.5,21.0,2.0,9.5,0.0,4.5
2019,Crystal Palace,2021-05-19,18:00,Premier League,Matchweek 37,Wed,Away,L,0,1,Newcastle Utd,0.9,1.6,49.0,10000.0,John Egan,3-4-3,Robert Jones,Match Report,,0.0,11.0,1.0,9.1,0.0,0.0,18.3,1.0,0.0,0.0,0.9,0.09,-0.9,-0.9,5.0,4.0,80.0,0.0,1.0,0.0,0.0,0.0,0.0,7.0,17.0,41.2,5.0,39.1,36.5,12.0,1.0,8.3,0.0,5.5
2019,Crystal Palace,2021-05-23,16:00,Premier League,Matchweek 38,Sun,Home,W,1,0,Burnley,0.5,1.1,43.0,5000.0,John Egan,3-4-3,Kevin Friend,Match Report,,1.0,12.0,3.0,25.0,0.08,0.33,17.4,0.0,0.0,0.0,0.5,0.04,0.5,0.5,3.0,3.0,100.0,1.0,0.1,0.1,0.0,0.0,0.0,11.0,35.0,31.4,3.0,75.9,53.8,18.0,3.0,16.7,0.0,7.8
2019,Crystal Palace,,,,,,,,,,,,,,,,,,,,25.0,387.0,118.0,30.5,0.05,0.18,17.7,5.0,4.0,5.0,29.5,0.09,-7.6,-8.5,220.0,153.0,70.0,6.0,54.3,-5.7,3.0,0.0,1.0,263.0,817.0,32.2,128.0,64.5,45.5,578.0,33.0,5.7,34.0,12.8
2019,Crystal Palace,2019-08-04,15:00,Community Shield,FA Community Shield,Sun,Neutral,D,1 (4),1 (5),Manchester City,,,53.0,77565.0,Jordan Henderson,4-3-3,Martin Atkinson,Match Report,,1.0,17.0,9.0,52.9,0.06,0.11,,,0.0,0.0,,,,,3.0,2.0,66.7,,,,0.0,0.0,0.0,,,,,,,,,,,
2019,Crystal Palace,2019-08-09,20:00,Premier League,Matchweek 1,Fri,Home,W,4,1,Norwich City,1.8,0.9,57.0,53333.0,Jordan Henderson,4-3-3,Michael Oliver,Match Report,,3.0,15.0,7.0,46.7,0.2,0.43,17.1,1.0,0.0,0.0,1.8,0.12,1.2,1.2,5.0,4.0,66.7,0.0,1.3,0.1,0.0,0.0,0.0,3.0,7.0,42.9,1.0,20.8,31.9,1.0,0.0,0.0,1.0,14.5
2019,Crystal Palace,2019-08-14,22:00,Super Cup,UEFA Super Cup,Wed,Home,D,2 (5),2 (4),eng Chelsea,,,53.0,38434.0,Jordan Henderson,4-3-3,Stéphanie Frappart,Match Report,Liverpool won on penalty kicks following extra time,2.0,21.0,11.0,52.4,0.1,0.18,,,0.0,0.0,,,,,6.0,4.0,66.7,,,,0.0,0.0,0.0,,,,,,,,,,,
2019,Crystal Palace,2019-08-17,15:00,Premier League,Matchweek 2,Sat,Away,W,2,1,Southampton,1.3,1.9,63.0,31712.0,James Milner,4-3-3,Andre Marriner,Match Report,,2.0,15.0,6.0,40.0,0.13,0.33,18.6,1.0,0.0,0.0,1.3,0.09,0.7,0.7,3.0,2.0,66.7,0.0,0.3,-0.7,0.0,0.0,0.0,1.0,6.0,16.7,6.0,16.7,26.3,13.0,0.0,0.0,0.0,7.0
2019,Crystal Palace,2019-08-24,17:30,Premier League,Matchweek 3,Sat,Home,W,3,1,Arsenal,2.5,1.0,52.0,53298.0,Jordan Henderson,4-3-3,Anthony Taylor,Match Report,,3.0,24.0,4.0,16.7,0.08,0.5,18.8,0.0,1.0,1.0,1.7,0.07,0.5,0.3,3.0,2.0,66.7,0.0,0.6,-0.4,0.0,0.0,0.0,3.0,7.0,42.9,4.0,31.3,34.5,9.0,0.0,0.0,4.0,21.8
2019,Crystal Palace,2019-08-31,17:30,Premier League,Matchweek 4,Sat,Away,W,3,0,Burnley,1.0,0.9,63.0,21762.0,Jordan Henderson,4-3-3,Chris Kavanagh,Match Report,,2.0,15.0,7.0,46.7,0.13,0.29,21.0,0.0,0.0,0.0,1.0,0.07,1.0,1.0,2.0,2.0,100.0,1.0,1.0,1.0,0.0,0.0,0.0,5.0,14.0,35.7,8.0,28.9,31.9,11.0,0.0,0.0,0.0,11.7
2019,Crystal Palace,2019-09-14,12:30,Premier League,Matchweek 5,Sat,Home,W,3,1,Newcastle Utd,3.0,0.3,74.0,51430.0,Virgil van Dijk,4-3-3,Andre Marriner,Match Report,,3.0,21.0,8.0,38.1,0.14,0.38,13.6,0.0,0.0,0.0,3.0,0.14,0.0,0.0,1.0,0.0,0.0,0.0,0.3,-0.7,0.0,0.0,0.0,2.0,3.0,66.7,4.0,15.0,22.9,5.0,0.0,0.0,0.0,13.0
2019,Crystal Palace,2019-09-17,21:00,Champions Lg,Group stage,Tue,Away,L,0,2,it Napoli,0.7,1.8,52.0,38878.0,Jordan Henderson,4-3-3,Felix Brych,Match Report,,0.0,13.0,4.0,30.8,0.0,0.0,18.0,0.0,0.0,0.0,0.7,0.06,-0.7,-0.7,5.0,3.0,80.0,0.0,2.5,0.5,1.0,0.0,0.0,3.0,9.0,33.3,7.0,30.8,33.9,14.0,1.0,7.1,0.0,6.5
2019,Crystal Palace,2019-09-22,16:30,Premier League,Matchweek 6,Sun,Away,W,2,1,Chelsea,0.6,1.3,45.0,40638.0,Jordan Henderson,4-3-3,Michael Oliver,Match Report,,2.0,6.0,3.0,50.0,0.33,0.67,13.9,0.0,0.0,0.0,0.6,0.09,1.4,1.4,2.0,1.0,50.0,0.0,1.1,0.1,0.0,0.0,0.0,5.0,15.0,33.3,3.0,47.8,40.7,23.0,2.0,8.7,2.0,14.6
2019,Crystal Palace,2019-09-25,19:45,EFL Cup,Third round,Wed,Away,W,2,0,MK Dons,,,78.0,28521.0,James Milner,4-3-3,Oliver Langford,Match Report,,2.0,19.0,6.0,31.6,0.11,0.33,,,0.0,0.0,,,,,2.0,2.0,100.0,1.0,,,0.0,0.0,0.0,,,,,,,,,,,
2019,Crystal Palace,2019-09-28,12:30,Premier League,Matchweek 7,Sat,Away,W,1,0,Sheffield Utd,1.9,1.3,70.0,31774.0,Jordan Henderson,4-3-3,Anthony Taylor,Match Report,,1.0,16.0,4.0,25.0,0.06,0.25,19.2,1.0,0.0,0.0,1.9,0.12,-0.9,-0.9,2.0,2.0,100.0,1.0,0.2,0.2,0.0,0.0,0.0,5.0,10.0,50.0,7.0,34.6,35.0,14.0,2.0,14.3,2.0,15.8
2019,Crystal Palace,2019-10-02,20:00,Champions Lg,Group stage,Wed,Home,W,4,3,at RB Salzburg,2.5,1.6,69.0,52243.0,Jordan Henderson,4-3-3,Andreas Ekberg,Match Report,,4.0,10.0,5.0,50.0,0.4,0.8,14.2,0.0,0.0,0.0,2.5,0.26,1.5,1.5,5.0,2.0,40.0,0.0,1.8,-1.2,0.0,0.0,0.0,10.0,14.0,71.4,3.0,48.0,38.0,5.0,1.0,20.0,1.0,14.0
2019,Crystal Palace,2019-10-05,15:00,Premier League,Matchweek 8,Sat,Home,W,2,1,Leicester City,3.5,0.1,51.0,53322.0,James Milner,4-3-3,Chris Kavanagh,Match Report,,2.0,17.0,7.0,41.2,0.06,0.14,15.0,1.0,1.0,1.0,2.8,0.17,-1.5,-1.8,1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,7.0,13.0,53.8,7.0,48.1,37.5,16.0,1.0,6.3,0.0,5.5
2019,Crystal Palace,2019-10-20,16:30,Premier League,Matchweek 9,Sun,Away,D,1,1,Manchester Utd,1.2,0.7,66.0,73737.0,Jordan Henderson,4-3-3,Martin Atkinson,Match Report,,1.0,10.0,4.0,40.0,0.1,0.25,19.0,0.0,0.0,0.0,1.2,0.12,-0.2,-0.2,2.0,1.0,50.0,0.0,0.5,-0.5,0.0,0.0,0.0,3.0,6.0,50.0,5.0,17.6,27.1,10.0,1.0,10.0,0.0,10.2
2019,Crystal Palace,2019-10-23,21:00,Champions Lg,Group stage,Wed,Away,W,4,1,be Genk,2.5,1.3,72.0,19626.0,James Milner,4-3-3,Slavko Vinčič,Match Report,,4.0,17.0,7.0,41.2,0.24,0.57,17.7,1.0,0.0,0.0,2.5,0.15,1.5,1.5,4.0,3.0,75.0,0.0,1.6,0.6,0.0,0.0,0.0,2.0,2.0,100.0,6.0,6.1,20.9,9.0,0.0,0.0,3.0,18.8
2019,Crystal Palace,2019-10-27,16:30,Premier League,Matchweek 10,Sun,Home,W,2,1,Tottenham,2.6,1.2,67.0,53222.0,Jordan Henderson,4-3-3,Anthony Taylor,Match Report,,2.0,20.0,12.0,60.0,0.05,0.08,16.4,1.0,1.0,1.0,1.8,0.09,-0.6,-0.8,4.0,3.0,75.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,14.0,42.9,2.0,41.4,34.1,9.0,0.0,0.0,1.0,18.3
2019,Crystal Palace,2019-10-30,19:30,EFL Cup,Fourth round,Wed,Home,D,5 (5),5 (4),Arsenal,,,66.0,52694.0,James Milner,4-3-3,Andre Marriner,Match Report,Liverpool won on penalty kicks following extra time,4.0,15.0,6.0,40.0,0.2,0.5,,,1.0,1.0,,,,,7.0,2.0,28.6,0.0,,,0.0,0.0,0.0,,,,,,,,,,,
2019,Crystal Palace,2019-11-02,15:00,Premier League,Matchweek 11,Sat,Away,W,2,1,Aston Villa,2.4,0.4,73.0,41878.0,Jordan Henderson,4-3-3,Jonathan Moss,Match Report,,2.0,25.0,6.0,24.0,0.08,0.33,14.6,1.0,0.0,0.0,2.4,0.1,-0.4,-0.4,2.0,1.0,50.0,0.0,0.2,-0.8,0.0,0.0,0.0,2.0,3.0,66.7,1.0,25.0,25.4,10.0,0.0,0.0,7.0,30.9
2019,Crystal Palace,2019-11-05,20:00,Champions Lg,Group stage,Tue,Home,W,2,1,be Genk,2.3,0.7,71.0,52611.0,James Milner,4-3-3,Ivan Kružliak,Match Report,,2.0,27.0,8.0,29.6,0.07,0.25,17.8,0.0,0.0,0.0,2.3,0.09,-0.3,-0.3,3.0,2.0,66.7,0.0,1.2,0.2,0.0,0.0,0.0,4.0,6.0,66.7,4.0,16.7,26.3,12.0,1.0,8.3,2.0,13.7
2019,Crystal Palace,2019-11-10,16:30,Premier League,Matchweek 12,Sun,Home,W,3,1,Manchester City,1.1,1.3,45.0,53324.0,Jordan Henderson,4-3-3,Michael Oliver,Match Report,,3.0,12.0,5.0,41.7,0.25,0.6,15.9,0.0,0.0,0.0,1.1,0.09,1.9,1.9,3.0,2.0,66.7,0.0,0.3,-0.7,0.0,0.0,0.0,4.0,15.0,26.7,8.0,24.4,31.0,22.0,2.0,9.1,0.0,5.7
2019,Crystal Palace,2019-11-23,15:00,Premier League,Matchweek 13,Sat,Away,W,2,1,Crystal Palace,1.4,1.0,60.0,25486.0,Jordan Henderson,4-3-3,Kevin Friend,Match Report,,2.0,12.0,4.0,33.3,0.17,0.5,13.6,0.0,0.0,0.0,1.4,0.13,0.6,0.6,6.0,5.0,83.3,0.0,1.1,0.1,0.0,0.0,0.0,5.0,12.0,41.7,4.0,29.6,30.4,20.0,0.0,0.0,0.0,11.0
2019,Crystal Palace,2019-11-27,20:00,Champions Lg,Group stage,Wed,Home,D,1,1,it Napoli,0.8,0.5,71.0,52128.0,Jordan Henderson,4-3-3,Carlos del Cerro,Match Report,,1.0,15.0,4.0,26.7,0.07,0.25,20.3,0.0,0.0,0.0,0.8,0.06,0.2,0.2,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,5.0,40.0,7.0,20.8,28.0,4.0,0.0,0.0,6.0,23.8
2019,Crystal Palace,2019-11-30,15:00,Premier League,Matchweek 14,Sat,Home,W,2,1,Brighton,1.3,0.8,44.0,53319.0,Jordan Henderson,4-3-3,Martin Atkinson,Match Report,,2.0,15.0,7.0,46.7,0.13,0.29,15.2,0.0,0.0,0.0,1.3,0.09,0.7,0.7,5.0,4.0,66.7,0.0,0.8,-0.3,0.0,0.0,0.0,7.0,20.0,35.0,9.0,37.8,33.5,14.0,1.0,7.1,3.0,17.1
2019,Crystal Palace,2019-12-04,20:15,Premier League,Matchweek 15,Wed,Home,W,5,2,Everton,2.0,1.5,58.0,53094.0,James Milner,4-2-3-1,Mike Dean,Match Report,,5.0,11.0,5.0,45.5,0.45,1.0,15.0,0.0,0.0,0.0,2.0,0.19,3.0,3.0,4.0,2.0,50.0,0.0,1.1,-0.9,0.0,0.0,0.0,0.0,8.0,0.0,9.0,23.3,29.6,22.0,1.0,4.5,2.0,15.3
2019,Crystal Palace,2019-12-07,15:00,Premier League,Matchweek 16,Sat,Away,W,3,0,Bournemouth,2.4,0.1,73.0,10832.0,Jordan Henderson,4-3-3,Chris Kavanagh,Match Report,,3.0,21.0,9.0,42.9,0.14,0.33,15.9,1.0,0.0,0.0,2.4,0.12,0.6,0.6,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,50.0,2.0,17.4,25.0,2.0,0.0,0.0,2.0,19.3
2019,Crystal Palace,2019-12-10,18:55,Champions Lg,Group stage,Tue,Away,W,2,0,at RB Salzburg,3.4,0.7,57.0,29520.0,Jordan Henderson,4-3-3,Danny Makkelie,Match Report,,2.0,22.0,7.0,31.8,0.09,0.29,16.5,2.0,0.0,0.0,3.4,0.16,-1.4,-1.4,7.0,7.0,100.0,1.0,0.9,0.9,0.0,0.0,0.0,2.0,8.0,25.0,9.0,17.5,28.4,10.0,1.0,10.0,5.0,21.4
2019,Crystal Palace,2019-12-14,12:30,Premier League,Matchweek 17,Sat,Home,W,2,0,Watford,1.4,1.0,68.0,53311.0,Jordan Henderson,4-2-3-1,Andre Marriner,Match Report,,2.0,16.0,6.0,37.5,0.13,0.33,16.4,0.0,0.0,0.0,1.4,0.09,0.6,0.6,2.0,2.0,100.0,1.0,0.2,0.2,0.0,0.0,0.0,2.0,4.0,50.0,7.0,17.4,27.3,9.0,0.0,0.0,1.0,14.5
2019,Crystal Palace,2019-12-17,19:45,EFL Cup,Quarter-finals,Tue,Away,L,0,5,Aston Villa,,,57.0,30323.0,Pedro Chirivella,4-3-3,Lee Mason,Match Report,,0.0,15.0,8.0,53.3,0.0,0.0,,,0.0,0.0,,,,,8.0,3.0,37.5,0.0,,,0.0,0.0,0.0,,,,,,,,,,,
2019,Crystal Palace,2019-12-26,20:00,Premier League,Matchweek 19,Thu,Away,W,4,0,Leicester City,3.2,0.1,59.0,32211.0,Jordan Henderson,4-3-3,Michael Oliver,Match Report,,4.0,14.0,5.0,35.7,0.21,0.6,14.4,0.0,1.0,1.0,2.5,0.18,0.8,0.5,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,75.0,4.0,14.3,27.5,9.0,0.0,0.0,2.0,22.5
2019,Crystal Palace,2019-12-29,16:30,Premier League,Matchweek 20,Sun,Home,W,1,0,Wolves,1.2,0.5,62.0,53326.0,Jordan Henderson,4-2-3-1,Anthony Taylor,Match Report,,1.0,10.0,3.0,30.0,0.1,0.33,14.4,0.0,0.0,0.0,1.2,0.12,-0.2,-0.2,2.0,2.0,100.0,1.0,0.2,0.2,0.0,0.0,0.0,2.0,5.0,40.0,5.0,0.0,19.4,13.0,0.0,0.0,2.0,17.0
2019,Crystal Palace,2020-01-02,20:00,Premier League,Matchweek 21,Thu,Home,W,2,0,Sheffield Utd,2.8,0.6,74.0,53321.0,Jordan Henderson,4-3-3,Paul Tierney,Match Report,,2.0,19.0,7.0,36.8,0.11,0.29,15.1,0.0,0.0,0.0,2.8,0.17,-0.8,-0.8,2.0,2.0,100.0,1.0,0.8,0.8,0.0,0.0,0.0,1.0,2.0,50.0,8.0,6.1,24.2,5.0,1.0,20.0,1.0,15.5
2019,Crystal Palace,2020-01-05,16:01,FA Cup,Third round,Sun,Home,W,1,0,Everton,,,57.0,52583.0,James Milner,4-3-3,Jonathan Moss,Match Report,,1.0,12.0,5.0,41.7,0.08,0.2,,,0.0,0.0,,,,,3.0,3.0,100.0,1.0,,,0.0,0.0,0.0,,,,,,,,,,,
2019,Crystal Palace,2020-01-11,17:30,Premier League,Matchweek 22,Sat,Away,W,1,0,Tottenham,1.2,1.2,67.0,61023.0,Jordan Henderson,4-3-3,Martin Atkinson,Match Report,,1.0,13.0,6.0,46.2,0.08,0.17,13.8,0.0,0.0,0.0,1.2,0.09,-0.2,-0.2,4.0,4.0,100.0,1.0,0.3,0.3,0.0,0.0,0.0,4.0,10.0,40.0,5.0,33.3,31.3,7.0,0.0,0.0,5.0,26.1
